t,step,pos_left_hip_yaw,pos_left_hip_roll,pos_left_hip_pitch,pos_left_knee,pos_left_ankle,pos_neck_pitch,pos_head_pitch,pos_head_yaw,pos_head_roll,pos_right_hip_yaw,pos_right_hip_roll,pos_right_hip_pitch,pos_right_knee,pos_right_ankle,vel_left_hip_yaw,vel_left_hip_roll,vel_left_hip_pitch,vel_left_knee,vel_left_ankle,vel_neck_pitch,vel_head_pitch,vel_head_yaw,vel_head_roll,vel_right_hip_yaw,vel_right_hip_roll,vel_right_hip_pitch,vel_right_knee,vel_right_ankle,action_left_hip_yaw,action_left_hip_roll,action_left_hip_pitch,action_left_knee,action_left_ankle,action_neck_pitch,action_head_pitch,action_head_yaw,action_head_roll,action_right_hip_yaw,action_right_hip_roll,action_right_hip_pitch,action_right_knee,action_right_ankle,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,contact_l,contact_r,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_grav_x,proj_grav_y,proj_grav_z,phase_cos,phase_sin
0.9239,41,0.4049709,0.4555923,0.65194184,-1.9496896,0.70102924,0.5236,0.5236,0.0,0.0,-0.41417482,0.11351458,0.2883884,1.7073206,-0.877437,1.2470028,2.7817755,-3.3812962,-0.407674,0.3117507,0.0,0.0,0.0,0.0,0.57553977,-2.7098331,-0.551559,-1.8705043,0.35971236,1.6571324,1.8992182,-2.3414743,-0.12246612,0.6066052,0.045416832,0.6848128,-0.40762675,-0.02716276,-0.95155853,0.5251048,-0.18288746,-0.8273338,-0.53283334,0.44470266,0.54813665,0.33728033,-1.6384243,0.8928181,0.5236,0.5236,0.0,0.0,-0.30170625,0.07890191,0.8512369,1.3515698,-1.0192378,1.0,1.0,-2.1314833489980747,-0.01090830782496456,-1.2620912153483994,-7.89,0.23,9.75,0.6289548,-0.018334553,-0.77722555,-0.99323833,-0.11609291
0.9460,42,0.4049709,0.45099035,0.5691069,-1.9573594,0.69182533,0.5236,0.5236,0.0,0.0,-0.38042724,0.10124273,0.27611655,1.676641,-0.86823314,0.91127133,1.8225427,-3.669066,-0.4796165,0.21582742,0.0,0.0,0.0,0.0,0.8393288,-2.3501208,-0.551559,-1.7985618,0.35971236,1.624748,1.788227,-2.219699,-0.1294245,0.58658373,-0.052609615,0.63537717,-0.38682747,0.007546995,-0.9925405,0.5757738,-0.21184146,-0.89565825,-0.32215965,0.4280564,0.5159847,0.33847833,-1.6237171,0.8921092,0.5236,0.5236,0.0,0.0,-0.2817578,0.10075852,0.862158,1.361376,-0.9303377,1.0,1.0,-1.818414914421592,0.25089107997418486,-0.7199483164476609,-9.28,-0.22,9.46,0.70018613,0.01659924,-0.71376735,-0.9396926,-0.34202015
0.9663,43,0.4065049,0.45099035,0.5016117,-1.9650294,0.71483505,0.5236,0.5236,0.0,0.0,-0.3436117,0.09970875,0.26844662,1.6321555,-0.8620972,0.5275781,0.8393288,-3.669066,-0.4796165,0.023980824,0.0,0.0,0.0,0.0,1.1990412,-1.6786577,-0.5275781,-1.7266194,0.35971236,1.4162374,1.5849876,-2.163582,-0.12929167,0.49300417,-0.02544392,0.46229953,-0.37581947,-0.0724317,-0.8645519,0.5257444,-0.16720206,-0.8964069,-0.17799841,0.39721757,0.47636962,0.34480882,-1.6148795,0.882326,0.5236,0.5236,0.0,0.0,-0.25698987,0.10886955,0.8731746,1.367185,-0.8715225,1.0,1.0,-1.5653421728824144,-0.24107360293171679,-0.47887471351594413,-5.54,0.07,5.97,0.6801905,-0.0085944645,-0.732985,-0.8354878,-0.549509
0.9840,44,0.40957287,0.45099035,0.44332045,-1.9650294,0.76852435,0.5236,0.5236,0.0,0.0,-0.31753403,0.111980595,0.26844662,1.5892041,-0.8544273,0.26378906,0.28776988,-3.525181,-0.43165484,0.33573154,0.0,0.0,0.0,0.0,1.3908877,-0.959233,-0.45563567,-1.8225427,0.35971236,1.2536229,1.4249731,-1.8131121,0.08111699,0.44903955,-0.10786412,0.4337203,-0.30961466,-0.011175865,-0.70608854,0.83630437,-0.1768494,-0.8268446,0.12057863,0.36245283,0.4365991,0.38365406,-1.588536,0.8720596,0.5236,0.5236,0.0,0.0,-0.22628279,0.14479217,0.8788198,1.3776265,-0.8063756,1.0,1.0,-1.4944381720201445,-0.26070855701665296,-0.46796640569097964,-6.82,-3.46,6.78,0.66730624,0.33854538,-0.6633924,-0.6862416,-0.72737366
1.0061,45,0.39576703,0.45099035,0.38042724,-1.9542916,0.82834965,0.5236,0.5236,0.0,0.0,-0.29145634,0.12271846,0.26077673,1.5416507,-0.84368944,0.07194247,0.04796165,-3.3333344,-0.21582742,1.2709837,0.0,0.0,0.0,0.0,1.486811,-0.16786577,-0.33573154,-2.0143893,0.3836932,1.4028994,1.3384306,-1.8870877,0.17297529,0.3942992,-0.20718457,0.5071179,-0.26875022,0.023184173,-0.9783156,0.66465825,-0.2628295,-0.91971153,-0.14949249,0.35652164,0.40408254,0.39956367,-1.563544,0.86042565,0.5236,0.5236,0.0,0.0,-0.23508124,0.14918113,0.87360895,1.3746047,-0.7942946,1.0,1.0,-1.122464875188853,-0.20943951023931953,0.23234695667174513,-10.01,-0.9,8.18,0.7724665,0.069452524,-0.6312463,-0.5,-0.8660254
1.0239,46,0.38042724,0.45099035,0.36508742,-1.9404857,0.85749525,0.5236,0.5236,0.0,0.0,-0.26691267,0.14112623,0.25464082,1.4940972,-0.82834965,-0.14388494,0.023980824,-2.9496412,0.04796165,1.9664276,0.0,0.0,0.0,0.0,1.4388494,0.26378906,-0.26378906,-2.206236,0.43165484,1.2360073,1.2209568,-1.7817987,0.34858093,0.35828274,-0.21554917,0.39232838,-0.23380606,0.037273932,-0.8847001,0.7828787,-0.32319412,-0.8036558,-0.09560287,0.33627373,0.3728252,0.41963834,-1.5309883,0.8498437,0.5236,0.5236,0.0,0.0,-0.23099877,0.16363655,0.864446,1.3843973,-0.78165704,1.0,1.0,-1.0930124440614488,-0.4461497900410505,0.41233403578366035,-6.69,-0.22,7.32,0.674462,0.022179617,-0.7379764,-0.28680325,-0.9579895
1.0459,47,0.36968938,0.44332045,0.38196123,-1.9420197,0.85749525,0.5236,0.5236,0.0,0.0,-0.25464082,0.16260196,0.25310683,1.440408,-0.80380595,-0.407674,-0.023980824,-2.0143893,0.28776988,1.9664276,0.0,0.0,0.0,0.0,1.2470028,0.5995206,-0.23980825,-2.3501208,0.5995206,1.104085,1.1436131,-1.5513169,0.46199343,0.24304086,-0.25336763,0.31619447,-0.19155991,0.07729727,-0.75308263,1.0371984,-0.29624158,-0.6289935,-0.014440149,0.31093273,0.34633645,0.4547313,-1.5001137,0.83197033,0.5236,0.5236,0.0,0.0,-0.21538754,0.19774178,0.86164343,1.407739,-0.76595825,1.0,1.0,-0.8617563181722002,-0.56941366846315,0.19634954084936207,-6.37,-1.94,8.34,0.5968772,0.1817805,-0.78146875,-0.05814483,-0.9983082
1.0658,48,0.35434955,0.4249127,0.40343696,-1.9496896,0.8544273,0.5236,0.5236,0.0,0.0,-0.24543692,0.17794177,0.2638447,1.4143302,-0.7823302,-0.5995206,-0.16786577,-0.8633097,0.26378906,1.2949644,0.0,0.0,0.0,0.0,1.0071946,0.7673864,-0.16786577,-2.302159,0.815348,0.9891974,1.0315218,-1.4294355,0.5038154,0.04823681,-0.2685253,0.11516893,-0.21285829,0.024166346,-0.6681907,1.178775,-0.25041342,-0.3469162,-0.02324064,0.28423938,0.31923407,0.48797524,-1.4774067,0.80176586,0.5236,0.5236,0.0,0.0,-0.1975316,0.23236257,0.86454475,1.4499518,-0.757419,1.0,1.0,-0.3414300349213907,-1.050470043544087,0.2301652951067522,-4.62,-1.05,7.34,0.5288295,0.12018852,-0.84017503,0.17364818,-0.9848077
1.0838,49,0.33747578,0.40343696,0.4325826,-1.9558254,0.8467574,0.5236,0.5236,0.0,0.0,-0.23776703,0.19788352,0.29759228,1.4173982,-0.7669904,-0.6474822,-0.43165484,0.1918466,0.07194247,0.5035973,0.0,0.0,0.0,0.0,0.7673864,0.8393288,0.11990412,-1.918466,0.93525213,0.84657836,0.9218887,-1.1130388,0.4778628,-0.18803427,-0.3131531,0.039436862,-0.18568406,0.06609796,-0.5761574,1.3527328,-0.15544182,-0.06713424,-0.031044096,0.25396147,0.29200932,0.5395613,-1.4663777,0.7600161,0.5236,0.5236,0.0,0.0,-0.1776147,0.27053082,0.87578267,1.5032576,-0.75307584,1.0,1.0,-0.18653206380689397,-1.24354709204596,0.1636246173744684,-4.69,-2.84,7.45,0.507022,0.30702397,-0.8053974,0.39607978,-0.9182161
1.1220,50,0.3113981,0.38042724,0.4647962,-1.9619614,0.8390875,0.5236,0.5236,0.0,0.0,-0.22242722,0.23009712,0.35281557,1.440408,-0.7516506,-0.7673864,-0.7194247,0.91127133,-0.16786577,-0.023980824,0.0,0.0,0.0,0.0,0.5995206,0.959233,0.8393288,-1.0551562,0.93525213,0.85729593,0.8251192,-0.9409909,0.43479422,-0.27319834,-0.37833753,0.0013277084,-0.13178319,0.13899793,-0.5733529,1.4240158,-0.2925301,0.28504366,-0.06587432,0.23686649,0.26599753,0.58771765,-1.4640672,0.72644985,0.5236,0.5236,0.0,0.0,-0.16538411,0.30056006,0.8688166,1.570459,-0.7539529,1.0,1.0,0.5912302841130791,-1.1944597068336191,0.39706240482870997,-5.17,-2.54,7.76,0.53496027,0.2628238,-0.8029578,0.5971586,-0.8021232
1.1357,51,0.27611655,0.33900976,0.5292234,-1.9558254,0.8252817,0.5236,0.5236,0.0,0.0,-0.19788352,0.27304858,0.44332045,1.5002332,-0.7455147,-1.0551562,-1.0791371,1.5347728,-0.23980825,-0.28776988,0.0,0.0,0.0,0.0,0.6474822,1.2709837,2.0143893,0.57553977,0.69544387,0.77034247,0.7137452,-0.72752094,0.26613748,-0.3470405,-0.40762192,-0.074334025,-0.09854217,0.18053436,-0.5287099,1.454865,-0.5219583,0.5870515,-0.038096458,0.21791415,0.23925304,0.6379585,-1.4795467,0.69892585,0.5236,0.5236,0.0,0.0,-0.15358146,0.32166255,0.8416941,1.6409805,-0.7517014,1.0,1.0,1.1704614296186973,-1.27736284630335,0.7101308394051928,-4.76,-1.79,6.99,0.5506597,0.2070758,-0.8086368,0.76604444,-0.64278764
1.1564,52,0.26077673,0.31753403,0.5645049,-1.9435537,0.8222137,0.5236,0.5236,0.0,0.0,-0.18714565,0.29912627,0.49700978,1.5416507,-0.7455147,-1.0791371,-1.1990412,1.7026385,0.023980824,-0.3117507,0.0,0.0,0.0,0.0,0.6714631,1.3429261,2.5419674,1.2949644,0.43165484,0.58696,0.6757966,-0.4017051,-0.055687472,-0.43908662,-0.44547218,-0.17231207,-0.082375556,0.18190764,-0.46237212,1.2629268,-0.56215644,0.62376046,0.021168463,0.1882045,0.21941149,0.7006846,-1.5210167,0.67320687,0.5236,0.5236,0.0,0.0,-0.13986608,0.31513023,0.8214008,1.6869644,-0.744424,1.0,1.0,1.3449943548181302,-1.1780972450961724,0.5246896063807953,-5.66,-4.1,9.66,0.47470728,0.34386924,-0.8101895,0.89363265,-0.4487992
1.1782,53,0.24083498,0.28992236,0.61052436,-1.9496896,0.80380595,0.5236,0.5236,0.0,0.0,-0.17180584,0.32213596,0.5537671,1.6076119,-0.7455147,-0.9832138,-1.223022,1.8465234,0.16786577,-0.3117507,0.0,0.0,0.0,0.0,0.69544387,1.3429261,2.7098331,1.8705043,0.1918466,0.4403516,0.58624244,-0.26335776,-0.21115758,-0.4597207,-0.4671981,-0.14243998,-0.08488148,0.005170066,-0.3057128,1.1339266,-0.79567707,0.75852066,0.05571301,0.15571786,0.19855115,0.75215495,-1.5614458,0.65571207,0.5236,0.5236,0.0,0.0,-0.11597094,0.29831082,0.7858728,1.7280307,-0.7366031,1.0,1.0,1.3068152774307542,-1.3319043854281727,0.5846852994181003,-4.87,-0.84,7.03,0.56672597,0.097751506,-0.81808704,0.9730449,-0.23061587
1.1982,54,0.21322332,0.2638447,0.6672816,-1.9404857,0.7562525,0.5236,0.5236,0.0,0.0,-0.15800002,0.32366994,0.6166603,1.670505,-0.73937875,-0.93525213,-1.2470028,2.0143893,0.23980825,-0.6714631,0.0,0.0,0.0,0.0,0.6714631,1.103118,2.8297372,2.3501208,0.0959233,0.2435957,0.41483498,-0.050793532,-0.42383882,-0.39149362,-0.38854137,-0.17343715,-0.14300649,-0.2081623,-0.16557011,0.9202834,-0.74091864,0.64203376,0.086602464,0.11655029,0.1688942,0.80429363,-1.6069714,0.65203786,0.5236,0.5236,0.0,0.0,-0.08761957,0.26685485,0.7700318,1.7410219,-0.7288216,1.0,1.0,1.3439035240356338,-1.0570150282390658,0.3785182815262702,-3.72,-0.28,7.47,0.44552433,0.03353409,-0.8946416,1.0,0.0
1.2182,55,0.1840777,0.25003886,0.722505,-1.9328158,0.7102331,0.5236,0.5236,0.0,0.0,-0.14266022,0.32213596,0.6688156,1.7226604,-0.73017484,-1.0551562,-1.1750604,2.2781782,0.16786577,-1.1990412,0.0,0.0,0.0,0.0,0.6714631,0.7913672,2.8297372,2.733814,0.14388494,0.116581164,0.34998855,0.18768016,-0.54739594,-0.46212822,-0.45059502,-0.1987678,-0.12996328,-0.34030625,-0.13101447,0.7318778,-0.717215,0.53802025,0.18953449,0.08034829,0.14461538,0.85942423,-1.6466424,0.64276993,0.5236,0.5236,0.0,0.0,-0.06715319,0.2291407,0.7628976,1.7384151,-0.7138595,1.0,1.0,1.610066234964769,-1.0221084431991792,0.47669305195095124,-5.24,-1.69,10.8,0.43225598,0.13941081,-0.8909093,0.9730449,0.23061587
1.2381,56,0.15033011,0.23469906,0.78079623,-1.9374177,0.6780195,0.5236,0.5236,0.0,0.0,-0.12578642,0.30986413,0.7117671,1.759476,-0.719437,-1.2709837,-1.0551562,2.5419674,0.14388494,-1.7506001,0.0,0.0,0.0,0.0,0.69544387,0.28776988,2.7817755,2.7817755,0.26378906,0.013686538,0.41488233,0.24364555,-0.52116936,-0.56386054,-0.34822997,-0.23604971,-0.10364209,-0.5042989,-0.02707953,0.592843,-0.6841466,0.5221298,0.20074096,0.04833763,0.13653746,0.89809906,-1.6678225,0.6270359,0.5236,0.5236,0.0,0.0,-0.04447987,0.19260873,0.7619239,1.735262,-0.7037616,1.0,1.0,1.3297227238631797,-1.1475539831862718,0.3839724354387525,-2.88,-0.19,9.72,0.28403845,0.018738646,-0.9586297,0.89363265,0.4487992
1.2582,57,0.11504856,0.22089323,0.83295155,-1.9435537,0.66114575,0.5236,0.5236,0.0,0.0,-0.10891264,0.29145634,0.7332428,1.7717478,-0.70563114,-1.4628303,-0.8633097,2.6618714,0.14388494,-1.8465234,0.0,0.0,0.0,0.0,0.7194247,-0.14388494,2.4940057,2.3501208,0.407674,-0.023933806,0.62678415,0.27423948,-0.30007008,-0.88531,-0.49170658,-0.19931543,-0.057506725,-0.59293765,0.08239181,0.3658752,-0.6307428,0.5795739,0.28242654,0.025369199,0.1528809,0.9243634,-1.6584204,0.58545053,0.5236,0.5236,0.0,0.0,-0.01992874,0.14799276,0.76668006,1.7391146,-0.6895343,1.0,1.0,0.7264933011426397,-0.8181230868723419,-0.09599310885968812,-4.74,0.77,9.93,0.42972913,-0.06980832,-0.9002554,0.76604444,0.64278764
1.2781,58,0.08283496,0.21322332,0.88203895,-1.9512236,0.64120394,0.5236,0.5236,0.0,0.0,-0.093572825,0.26844662,0.7347768,1.7763498,-0.69029135,-1.6067152,-0.7194247,2.6618714,-0.04796165,-1.5347728,0.0,0.0,0.0,0.0,0.7673864,-0.5275781,1.8944851,1.6546768,0.551559,-0.03596483,0.7250078,0.32935753,-0.099671245,-1.0950695,-0.49828103,-0.16214441,-0.0071329884,-0.67868876,0.08717458,0.20252088,-0.6084003,0.5462867,0.3044178,0.0103850365,0.17250931,0.94563377,-1.6327394,0.53952336,0.5236,0.5236,0.0,0.0,-0.0047197873,0.104887746,0.771768,1.7380974,-0.6787988,1.0,1.0,0.26616271092913524,-0.6108652381980153,-0.38942658935123475,-5.65,0.23,10.54,0.47236612,-0.019229064,-0.8811927,0.5971586,0.8021232
1.2980,59,0.05522331,0.21322332,0.9173205,-1.9573594,0.6289321,0.5236,0.5236,0.0,0.0,-0.070563115,0.23623304,0.73017484,1.7763498,-0.67648554,-1.630696,-0.57553977,2.4940057,-0.21582742,-1.1270987,0.0,0.0,0.0,0.0,0.815348,-0.8633097,1.1270987,0.93525213,0.6474822,-0.08101925,0.6211011,0.2812554,0.2932282,-1.1845617,-0.5198643,-0.14742365,0.037916802,-0.7160862,0.052765388,0.023584582,-0.5419041,0.5335055,0.3456304,-0.003110903,0.17389572,0.9535858,-1.5780408,0.50301784,0.5236,0.5236,0.0,0.0,0.0009646665,0.06113111,0.7814704,1.736209,-0.66823626,1.0,1.0,0.08617563181722002,-0.49523717525339095,-0.6621342849753488,-4.98,1.32,9.5,0.46080938,-0.12214225,-0.879054,0.39607978,0.9182161
1.3181,60,0.030679615,0.21475731,0.9418642,-1.9650294,0.6059224,0.5236,0.5236,0.0,0.0,-0.04141748,0.19481556,0.7255729,1.7748158,-0.6688156,-1.5347728,-0.33573154,2.182255,-0.3117507,-0.8872905,0.0,0.0,0.0,0.0,0.93525213,-1.223022,0.407674,0.35971236,0.6714631,-0.14652345,0.45325202,0.21940094,0.60418415,-1.1695458,-0.4727623,-0.14005853,0.09680691,-0.70685583,0.0002171658,-0.058901317,-0.44599104,0.45703727,0.4223225,-0.017758885,0.15794262,0.9521716,-1.5141262,0.48261613,0.5236,0.5236,0.0,0.0,-0.00087948353,0.026628535,0.7968831,1.7274292,-0.65422946,1.0,1.0,-0.3577924966588375,-0.38179077387375954,-0.8519388411297322,-3.65,2.07,8.92,0.37026978,-0.20998861,-0.9048785,0.17364818,0.9848077
1.3523,61,0.0015339808,0.21015537,0.9648739,-1.9711653,0.5414952,0.5236,0.5236,0.0,0.0,-0.012271847,0.12885438,0.71636903,1.7671459,-0.66421366,-1.223022,-0.07194247,1.4388494,-0.28776988,-1.103118,0.0,0.0,0.0,0.0,1.1270987,-1.7266194,-0.11990412,0.0,0.43165484,-0.017092943,0.15415044,0.34215042,0.6951328,-1.0154593,-0.29546243,-0.0035425453,0.22205366,-0.7022219,-0.09675516,-0.081590466,-0.3526768,0.26516747,0.5601941,-0.013604627,0.118460625,0.963598,-1.4666824,0.48578376,0.5236,0.5236,0.0,0.0,-0.011683207,0.0036580758,0.81546223,1.7029743,-0.6320383,1.0,1.0,-0.7603090554000299,-0.06544984694978735,-0.902117057124569,-3.36,-0.73,9.86,0.3217675,0.06990783,-0.94423443,-0.05814483,0.9983082
1.3681,62,-0.0061359233,0.20862138,0.9679419,-1.9696313,0.5123496,0.5236,0.5236,0.0,0.0,-0.009203885,0.09970875,0.72403896,1.7625439,-0.6534758,-1.0551562,-0.04796165,1.0551562,-0.23980825,-1.4148686,0.0,0.0,0.0,0.0,1.0311754,-1.8465234,-0.14388494,-0.0959233,0.3117507,-0.032676578,0.05167339,0.3615456,0.6228975,-0.69767517,-0.32861817,-0.06365829,0.22050487,-0.50937504,-0.22041696,-0.04891158,-0.362195,0.08828737,0.584888,-0.012670434,0.084523715,0.9723934,-1.4454397,0.5194627,0.5236,0.5236,0.0,0.0,-0.03053162,-0.006856312,0.82565784,1.6706133,-0.61625415,1.0,1.0,-0.7570365630525404,0.34579335805137656,-0.5988660995905543,-2.6,0.98,9.54,0.26166424,-0.0986273,-0.9601065,-0.28680325,0.9579895
1.3881,63,-0.0046019424,0.18714565,0.9756118,-1.9573594,0.5031457,0.5236,0.5236,0.0,0.0,-0.016873788,0.06289321,0.722505,1.756408,-0.6442719,-0.7434055,-0.16786577,0.6714631,-0.04796165,-1.5587536,0.0,0.0,0.0,0.0,0.69544387,-1.8705043,-0.04796165,-0.1918466,0.28776988,0.43023837,0.027041703,0.62078726,0.4520485,-0.34822676,-0.3348954,0.12225236,0.35115203,-0.3650611,-0.46592724,0.05424628,-0.5186175,-0.24843116,0.5938741,0.034181576,0.0616984,1.0035948,-1.449779,0.574615,0.5236,0.5236,0.0,0.0,-0.0663917,-0.0028491588,0.81613296,1.6175249,-0.6058851,1.0,1.0,-0.6763150851478027,0.6424993308904126,-0.09272061651219876,-4.24,-0.92,7.88,0.47134858,0.102273755,-0.87599695,-0.5,0.8660254
1.4079,64,-0.0030679617,0.14879614,0.98634964,-1.9604274,0.5108156,0.5236,0.5236,0.0,0.0,-0.030679615,0.0398835,0.719437,1.7380003,-0.62586415,-0.43165484,-0.551559,0.45563567,0.0959233,-1.2709837,0.0,0.0,0.0,0.0,0.16786577,-1.8225427,-0.023980824,-0.3117507,0.43165484,0.18317106,0.32335633,0.57132035,-0.4036205,-0.17806406,-0.3248004,-0.13657977,0.101230726,-0.1585089,-0.32655275,0.25771096,-0.45477042,-0.48769742,0.7204464,0.037586056,0.07763468,1.0173689,-1.5379494,0.6247226,0.5236,0.5236,0.0,0.0,-0.0739703,0.0199016,0.81680274,1.5617452,-0.5870064,1.0,1.0,-0.41996985126113556,0.26616271092913524,-0.022907446432425576,-2.54,1.91,9.15,0.2622291,-0.19718803,-0.9446442,-0.6862416,0.72737366
1.4279,65,0.02147573,0.11351458,1.0016894,-1.9665633,0.53075737,0.5236,0.5236,0.0,0.0,-0.053689327,0.03834952,0.71636903,1.7088546,-0.6059224,-0.023980824,-1.0311754,0.43165484,0.0959233,-0.551559,0.0,0.0,0.0,0.0,-0.26378906,-1.5107919,0.0,-0.551559,0.6235014,0.38151455,0.76871556,0.33746168,-0.9357623,-0.1669344,-0.3686365,0.07110728,-0.013926596,-0.15265238,-0.5318216,0.32189658,-0.49961588,-0.8145372,0.7046007,0.05946309,0.13173237,1.0022476,-1.6343495,0.6559001,0.5236,0.5236,0.0,0.0,-0.099044345,0.039970618,0.81272006,1.4955934,-0.5772637,1.0,1.0,-0.40033489717619936,0.33488505022641196,0.038179077387375956,-4.49,-0.44,8.6,0.4623373,0.045307,-0.8855459,-0.8354878,0.549509
1.4480,66,0.044485442,0.10277671,1.0124273,-1.9680973,0.57370883,0.5236,0.5236,0.0,0.0,-0.07669904,0.04141748,0.7102331,1.6643691,-0.58444667,0.3836932,-1.2949644,0.5275781,0.0,0.3117507,0.0,0.0,0.0,0.0,-0.6714631,-0.9832138,-0.11990412,-1.0071946,0.7673864,0.38130426,1.0400397,-0.34555134,-1.250464,-0.043316796,-0.38736376,0.07067756,-0.2598991,-0.26145545,-0.54011816,0.30441514,-0.23651984,-0.787072,0.58820665,0.07256829,0.1913234,0.9248734,-1.7307495,0.6869684,0.5236,0.5236,0.0,0.0,-0.114918426,0.050263885,0.83658004,1.4586488,-0.5830576,1.0,1.0,-0.28361600344907856,0.02181661564992912,0.24434609527920614,-5.85,1.74,7.46,0.6069376,-0.18052503,-0.77397513,-0.9396926,0.34202015
1.4679,67,0.06442719,0.12118448,1.0047574,-1.9773012,0.60285443,0.5236,0.5236,0.0,0.0,-0.09970875,0.050621364,0.7040972,1.6229516,-0.5645049,0.7673864,-1.0311754,0.4796165,-0.16786577,0.9832138,0.0,0.0,0.0,0.0,-0.91127133,-0.35971236,-0.1918466,-1.4628303,0.91127133,0.5319175,1.2072208,-0.32979164,-1.2230797,-0.27125433,-0.31366584,0.26935998,-0.38270858,-0.2037378,-0.41377634,0.25281915,-0.3333388,-0.7392686,0.7363551,0.09549273,0.24379611,0.88002485,-1.7935516,0.6828156,0.5236,0.5236,0.0,0.0,-0.111808695,0.05128025,0.8412142,1.4412625,-0.57171905,1.0,1.0,-0.4319689898685966,-0.38179077387375954,0.31852258848896514,-5.93,-1.81,9.82,0.5106126,0.1558531,-0.8455676,-0.99323833,0.11609291
1.4878,68,0.079767,0.15800002,0.9679419,-1.9849712,0.62739813,0.5236,0.5236,0.0,0.0,-0.11504856,0.05982525,0.6964273,1.5769322,-0.5553011,0.959233,-0.26378906,0.0959233,-0.26378906,1.366907,0.0,0.0,0.0,0.0,-1.0311754,0.0959233,-0.23980825,-1.8705043,0.91127133,0.49236786,1.2276523,-0.3660335,-1.2651699,-0.07445128,-0.17544147,0.28610814,-0.4808484,-0.41523337,-0.12608887,0.18358743,-0.2946853,-0.44340014,0.6966482,0.105292425,0.27732292,0.8494916,-1.830368,0.7000042,0.5236,0.5236,0.0,0.0,-0.081174105,0.044966895,0.84786,1.4604175,-0.5688866,1.0,1.0,-0.5803219762881145,-0.2617993877991494,0.26616271092913524,-1.35,-0.83,5.9,0.22098094,0.13586235,-0.9657686,-0.99323833,-0.11609291
1.5078,69,0.09970875,0.2162913,0.9127186,-1.9757673,0.65040785,0.5236,0.5236,0.0,0.0,-0.11811652,0.05982525,0.68875736,1.5355147,-0.5491651,0.93525213,0.7194247,-0.7194247,-0.23980825,1.4148686,0.0,0.0,0.0,0.0,-0.91127133,0.26378906,-0.3117507,-2.0863316,0.7913672,0.7110436,1.1006131,-0.7505406,-1.2513568,0.046177126,-0.1576435,0.49775997,-0.5020461,-0.40133396,-0.36363077,0.20264407,-0.061504666,-0.6709657,0.55449367,0.13303982,0.28473508,0.7927209,-1.8510765,0.7223803,0.5236,0.5236,0.0,0.0,-0.08654754,0.043084543,0.8751655,1.4491539,-0.58140254,1.0,1.0,-0.8879362569521152,-0.032724923474893676,-0.11671889372712078,-3.54,-0.66,5.75,0.5217761,0.09728029,-0.84751767,-0.9396926,-0.34202015
1.5278,70,0.11811652,0.26691267,0.87283504,-1.9742333,0.66574764,0.5236,0.5236,0.0,0.0,-0.10431069,0.05829127,0.68875736,1.514039,-0.5491651,0.91127133,1.630696,-1.5107919,-0.0959233,1.223022,0.0,0.0,0.0,0.0,-0.551559,0.23980825,-0.28776988,-2.0143893,0.551559,0.60614043,0.8746332,-0.3944611,-1.0920426,0.19181845,-0.08986308,0.7537086,-0.503467,-0.34573773,-0.16491239,0.25431678,-0.26271084,-1.1102947,0.8040514,0.13919795,0.26658437,0.7942664,-1.8475702,0.75037,0.5236,0.5236,0.0,0.0,-0.06989977,0.047122404,0.87142825,1.3984629,-0.5639564,1.0,1.0,-1.4748032179352084,0.006544984694978735,-0.4559672670835186,-3.77,-5.39,11.25,0.2892926,0.41360402,-0.86327374,-0.8354878,-0.549509
1.5478,71,0.13805827,0.2960583,0.83295155,-1.9819032,0.6872234,0.5236,0.5236,0.0,0.0,-0.09664079,0.05829127,0.6948933,1.4940972,-0.5522331,0.93525213,2.1103125,-1.9904084,0.0,1.0551562,0.0,0.0,0.0,0.0,-0.0959233,0.11990412,-0.21582742,-1.7506001,0.26378906,0.7575951,0.8630919,-0.8400078,-0.8697632,0.29801932,-0.06172543,0.63203233,-0.538637,-0.32046807,-0.40813902,0.11170584,-0.16202733,-1.2714794,0.37026548,0.15803829,0.25453982,0.7506391,-1.8232385,0.77778393,0.5236,0.5236,0.0,0.0,-0.08423377,0.035284027,0.8792542,1.3519298,-0.59686726,1.0,1.0,-1.1846422297911512,0.11235557059713495,-0.6643159465403417,-4.67,0.16,8.47,0.4827653,-0.016540138,-0.8755936,-0.6862416,-0.72737366
