t,step,pos_left_hip_yaw,pos_left_hip_roll,pos_left_hip_pitch,pos_left_knee,pos_left_ankle,pos_neck_pitch,pos_head_pitch,pos_head_yaw,pos_head_roll,pos_right_hip_yaw,pos_right_hip_roll,pos_right_hip_pitch,pos_right_knee,pos_right_ankle,vel_left_hip_yaw,vel_left_hip_roll,vel_left_hip_pitch,vel_left_knee,vel_left_ankle,vel_neck_pitch,vel_head_pitch,vel_head_yaw,vel_head_roll,vel_right_hip_yaw,vel_right_hip_roll,vel_right_hip_pitch,vel_right_knee,vel_right_ankle,action_left_hip_yaw,action_left_hip_roll,action_left_hip_pitch,action_left_knee,action_left_ankle,action_neck_pitch,action_head_pitch,action_head_yaw,action_head_roll,action_right_hip_yaw,action_right_hip_roll,action_right_hip_pitch,action_right_knee,action_right_ankle,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,cur_left_hip_yaw,cur_left_hip_roll,cur_left_hip_pitch,cur_left_knee,cur_left_ankle,cur_right_hip_yaw,cur_right_hip_roll,cur_right_hip_pitch,cur_right_knee,cur_right_ankle,pwm_left_hip_yaw,pwm_left_hip_roll,pwm_left_hip_pitch,pwm_left_knee,pwm_left_ankle,pwm_right_hip_yaw,pwm_right_hip_roll,pwm_right_hip_pitch,pwm_right_knee,pwm_right_ankle,tqen_left_hip_yaw,tqen_left_hip_roll,tqen_left_hip_pitch,tqen_left_knee,tqen_left_ankle,tqen_right_hip_yaw,tqen_right_hip_roll,tqen_right_hip_pitch,tqen_right_knee,tqen_right_ankle,contact_l,contact_r,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_grav_x,proj_grav_y,proj_grav_z,phase_cos,phase_sin
9.3355,444,0.09510681,0.070563115,1.0139613,-2.0248547,0.7040972,0.5236,0.5236,0.0,0.0,-0.12118448,0.0398835,0.63506806,1.5861361,-0.68875736,0.8633097,-1.1510795,0.91127133,-0.35971236,0.21582742,0.0,0.0,0.0,0.0,-1.0071946,-1.3429261,-0.43165484,-1.7985618,0.407674,0.53296906,1.0985478,-0.23462826,-1.4141458,0.07873336,-0.23570696,0.057205215,-0.43800604,-0.25733596,-0.27472913,0.15843266,-0.54602593,-0.7513415,0.53114504,0.13014227,0.29533696,0.8390231,-1.8371826,0.7640834,0.5236,0.5236,0.0,0.0,-0.072382286,0.029208165,0.7949935,1.4121647,-0.6060137,0.09415,-0.30666,0.83928,0.03497,0.00269,-0.20175,0.01883,0.11298,0.49495999999999996,-0.00269,0.01807909604519774,-1.0,0.48135593220338985,1.0,1.0,-0.1423728813559322,0.23163841807909605,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.9435686268594344,-0.14180800172453928,-0.7221299780126539,-2.8,-0.85,6.77,0.3683821,0.062247396,-0.9275882,-0.9396926,0.34202015
9.3516,445,0.093572825,0.12271846,0.9894176,-2.0217867,0.71636903,0.5236,0.5236,0.0,0.0,-0.11811652,0.047553405,0.6320001,1.5401167,-0.6427379,0.8633097,-0.45563567,0.9832138,-0.21582742,0.28776988,0.0,0.0,0.0,0.0,-0.959233,-0.7434055,-0.45563567,-2.182255,0.91127133,0.6524286,1.1742212,-0.39647147,-1.4270904,0.22614968,-0.12704593,0.14395855,-0.54954636,-0.41983557,-0.17802504,0.07713415,-0.34978828,-0.44217205,0.557112,0.16000716,0.3142553,0.79608214,-1.9260726,0.8009374,0.5236,0.5236,0.0,0.0,-0.04820626,0.008883537,0.844053,1.489457,-0.599522,-0.47343999999999997,-0.09146,0.27976,0.2959,0.22326999999999997,-0.30934999999999996,-0.6698099999999999,0.05649,-0.14257,0.23403,-1.0,-1.0,1.0,1.0,1.0,-1.0,-0.8700564971751412,1.0,-0.3581920903954802,0.2271186440677966,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.88030044147464,-0.38724492778624187,-0.39815323561120647,-2.9,-3.15,7.39,0.36219096,0.08264075,-0.92843324,-0.99323833,0.11609291
9.3715,446,0.11504856,0.19788352,0.93266034,-2.0171847,0.7439807,0.5236,0.5236,0.0,0.0,-0.09664079,0.046019424,0.63660204,1.5002332,-0.60132045,0.7194247,0.93525213,0.33573154,-0.023980824,0.5035973,0.0,0.0,0.0,0.0,-0.5995206,-0.21582742,-0.3836932,-2.422063,1.5827343,0.6871957,1.073749,-0.5084531,-1.431917,0.43128142,-0.025241747,0.25465193,-0.579186,-0.5190131,-0.06363278,0.09838814,-0.15584868,-0.26943794,0.5892951,0.16869894,0.28913724,0.76808673,-1.9272792,0.85222036,0.5236,0.5236,0.0,0.0,-0.019608194,0.014197036,0.89253783,1.5326406,-0.5914762,-0.16947,-0.0269,0.07801000000000001,0.00269,0.0,-0.44653999999999994,-0.74244,0.00269,-0.69402,-0.00269,-0.8158192090395481,-0.7615819209039548,1.0,-0.13898305084745763,0.8451977401129943,-0.7299435028248588,-0.864406779661017,1.0,0.03954802259887006,-0.11751412429378531,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.6981317007977318,-0.34470252726888007,-0.24870941840919195,-1.62,-0.58,6.95,0.35423917,0.09800276,-0.9300054,-0.99323833,-0.11609291
9.3957,447,0.15493207,0.2699806,0.85749525,-2.0156507,0.7838642,0.5236,0.5236,0.0,0.0,-0.05982525,0.035281558,0.6780195,1.5079031,-0.58598065,0.7194247,2.422063,-1.1990412,0.04796165,0.93525213,0.0,0.0,0.0,0.0,0.23980825,0.0,0.04796165,-2.0143893,1.8705043,0.7116351,0.940143,-0.6458817,-1.3489623,0.54613113,0.120295286,0.44689852,-0.59814674,-0.5062932,-0.007584486,0.12946096,0.003834404,-0.4422165,0.7585958,0.17480879,0.25573575,0.7337296,-1.9065406,0.8809328,0.5236,0.5236,0.0,0.0,-0.005596122,0.02196524,0.93245864,1.4894459,-0.54915106,0.10491,0.35508,0.12912,0.35508,0.14257,-0.13719,-0.04304,0.54876,-0.04573,0.08877,-0.1152542372881356,-0.1016949152542373,1.0,1.0,0.47909604519774013,-0.503954802259887,0.0576271186440678,1.0,-0.5062146892655367,0.2621468926553672,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.1868238913561442,-0.17998707911191522,-0.7439465936625829,-3.67,0.0,8.1,0.35001114,0.11530979,-0.92962134,-0.9396926,-0.34202015
9.4116,448,0.17180584,0.29299033,0.8114758,-2.0064468,0.8222137,0.5236,0.5236,0.0,0.0,-0.03681554,0.033747576,0.7255729,1.5293789,-0.5829127,0.93525213,2.7817755,-2.1342933,0.14388494,1.2949644,0.0,0.0,0.0,0.0,0.7913672,-0.07194247,0.69544387,-1.2709837,1.6067152,0.7296893,0.80442333,-0.75462383,-1.1349329,0.60997957,0.19588566,0.5930124,-0.63690543,-0.463042,-0.009889167,0.12378206,0.02053909,-0.744343,0.897055,0.17932233,0.22180584,0.70654404,-1.8530333,0.89689493,0.5236,0.5236,0.0,0.0,-0.006172292,0.020545516,0.9366348,1.4139143,-0.51453626,-0.30128,0.19906000000000001,0.19637000000000002,0.58373,-0.09684000000000001,-0.24209999999999998,0.29858999999999997,0.19637000000000002,0.33087,0.27707,-0.7050847457627119,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.04067796610169491,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.275181184738357,-0.1930770485018727,-0.9250245035569946,-2.53,-1.71,6.31,0.34494734,0.1428776,-0.92768383,-0.8354878,-0.549509
9.4438,449,0.19481556,0.2883884,0.76392245,-2.0110488,0.8881749,0.5236,0.5236,0.0,0.0,-0.012271847,0.03834952,0.77005833,1.5247769,-0.5506991,1.1750604,1.9664276,-2.5179865,0.1918466,1.8705043,0.0,0.0,0.0,0.0,1.223022,-0.0959233,1.7506001,0.07194247,0.815348,0.5653988,0.6497151,-0.76469696,-0.9028633,0.4705226,0.12548612,0.63432765,-0.6233356,-0.37870038,-0.009150982,0.08069278,-0.16291183,-1.1509693,0.9460272,0.13824971,0.18312877,0.70402575,-1.7950159,0.8620307,0.5236,0.5236,0.0,0.0,-0.0059877457,0.009773196,0.89077204,1.3175143,-0.50229317,0.27976,0.47881999999999997,0.36584,0.19368000000000002,-0.30934999999999996,0.13181,-0.20713,0.00269,0.7881699999999999,-0.00269,-0.11073446327683616,0.8248587570621468,0.392090395480226,1.0,-0.6418079096045197,-0.06892655367231638,-0.08813559322033898,1.0,0.7570621468926554,-0.6915254237288135,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.3436116964863836,-0.210530341021816,0.28361600344907856,-3.61,-3.53,11.0,0.33480093,0.16433826,-0.92784774,-0.6862416,-0.72737366
9.4753,450,0.19328158,0.27765054,0.7424467,-2.0125828,0.9035147,0.5236,0.5236,0.0,0.0,-0.012271847,0.0398835,0.76392245,1.4956312,-0.5200195,0.93525213,1.0551562,-2.206236,0.11990412,1.918466,0.0,0.0,0.0,0.0,1.0551562,-0.023980824,1.7026385,0.0959233,0.8393288,0.52423936,0.5727523,-0.7450452,-0.5807341,0.28143302,-0.007850127,0.64825803,-0.5839213,-0.28119102,-0.14967996,-0.0076687187,-0.35824895,-1.5843561,0.7367364,0.12795985,0.16388807,0.7089387,-1.7144836,0.8147583,0.5236,0.5236,0.0,0.0,-0.04111999,-0.01231718,0.8419378,1.2211143,-0.55461586,0.16409,0.61601,0.1883,0.6348400000000001,-0.17216,-0.040350000000000004,-0.38736000000000004,0.08608,0.5111,0.26631,0.12655367231638417,0.5728813559322034,1.0,1.0,-0.12655367231638417,-0.0022598870056497176,-1.0,1.0,0.559322033898305,-0.3977401129943503,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.03490658503988659,-0.20180369476184434,0.3937899124812206,-3.57,-1.39,11.72,0.3326709,0.16429453,-0.92862123,-0.5,-0.8660254
9.4961,451,0.16413595,0.24390295,0.72403896,-2.0171847,0.9142526,0.5236,0.5236,0.0,0.0,-0.013805827,0.03834952,0.74091274,1.435806,-0.478602,0.07194247,-0.33573154,-1.2709837,-0.0959233,1.2709837,0.0,0.0,0.0,0.0,0.35971236,0.0,0.3836932,-0.959233,1.2709837,0.48607886,0.5321898,-0.6984947,-0.24346817,0.08789971,-0.15818098,0.6231619,-0.5055625,-0.16027981,-0.38761014,-0.0926953,-0.51153415,-1.8681662,0.3637966,0.118419714,0.15374744,0.72057635,-1.6301671,0.76637495,0.5236,0.5236,0.0,0.0,-0.10060254,-0.033573825,0.80361646,1.1329584,-0.6478509,0.31742000000000004,0.40888,-0.00269,0.04304,-0.00269,0.42233,-0.03766,0.23671999999999999,0.90653,0.22057999999999997,0.7005649717514124,0.8949152542372881,-0.1367231638418079,1.0,-1.0,0.17740112994350282,-1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.13199052468207118,-0.2628902185816459,0.2203478180642841,-2.94,-2.33,8.46,0.3286803,0.15923642,-0.9309206,-0.28680325,-0.9579895
9.5118,452,0.15033011,0.22242722,0.7255729,-2.0187187,0.92038846,0.5236,0.5236,0.0,0.0,-0.024543693,0.04295146,0.72710687,1.4051265,-0.47246608,-0.28776988,-0.6714631,-0.8633097,-0.11990412,0.815348,0.0,0.0,0.0,0.0,0.07194247,0.023980824,-0.16786577,-1.3908877,1.2470028,0.5098234,0.5822656,-0.7080385,0.17496258,0.014335811,-0.3079098,0.52862394,-0.33831558,-0.02524568,-0.71413445,-0.0008708909,-0.5041618,-1.7705868,-0.08172573,0.124355845,0.16626641,0.7181904,-1.5337671,0.747984,0.5236,0.5236,0.0,0.0,-0.18223362,-0.010617723,0.80545956,1.1573533,-0.7442509,0.46537,0.22596,0.06456,0.029589999999999998,-0.07263,0.07532,-0.61601,0.2152,0.68326,0.15602000000000002,0.4406779661016949,0.5005649717514125,0.10621468926553672,1.0,-1.0,0.0655367231638418,-0.31751412429378534,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.19634954084936207,-0.25089107997418486,0.22907446432425577,-3.48,0.13,11.54,0.32558513,0.15411709,-0.93286777,-0.05814483,-0.9983082
9.5357,453,0.13652429,0.20248546,0.72864085,-2.0202527,0.9280584,0.5236,0.5236,0.0,0.0,-0.070563115,0.0398835,0.7102331,1.360641,-0.4632622,-0.6714631,-0.93525213,-0.35971236,-0.14388494,0.45563567,0.0,0.0,0.0,0.0,-0.35971236,0.023980824,-0.551559,-1.7026385,0.91127133,0.4961154,0.6812094,-0.7532371,0.5277082,-0.1277413,-0.45769718,0.34669265,-0.10953958,0.056890417,-0.88036656,0.41332135,-0.4011003,-1.2476646,-0.35028654,0.12092885,0.19100234,0.7068907,-1.437373,0.7124647,0.5236,0.5236,0.0,0.0,-0.22379164,0.085782275,0.8312249,1.2537533,-0.8263716,0.12912,0.38736000000000004,0.13181,0.00269,-0.059179999999999996,0.29052,-0.85542,0.16947,0.80431,0.11567,0.1672316384180791,0.511864406779661,0.07231638418079096,1.0,-1.0,1.0,-0.6169491525423729,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.08508480103472356,-0.36106498900632694,0.16689710972195776,-2.12,0.27,9.91,0.32242867,0.14999056,-0.934635,0.17364818,-0.9848077
9.5516,454,0.13345633,0.19328158,0.72864085,-2.0233207,0.9188545,0.5236,0.5236,0.0,0.0,-0.12578642,0.030679615,0.70102924,1.3192235,-0.4571263,-0.69544387,-1.0071946,-0.0959233,-0.11990412,0.3117507,0.0,0.0,0.0,0.0,-0.959233,0.0,-0.6474822,-1.8225427,0.6474822,0.47925782,0.71674335,-0.763305,0.75584704,-0.44790256,-0.4761157,0.20433035,0.017379474,0.09720832,-0.7380485,1.0450518,-0.20339668,-0.3465336,-0.36331552,0.116714455,0.19988585,0.7043738,-1.3803383,0.63242435,0.5236,0.5236,0.0,0.0,-0.18821213,0.18218228,0.8806509,1.3501533,-0.8296289,0.31742000000000004,-0.08608,0.34432,0.00269,-0.5406899999999999,-0.03766,0.28245,0.15333,0.30934999999999996,0.09684000000000001,0.5807909604519774,-0.0576271186440678,1.0,1.0,-1.0,1.0,0.8440677966101695,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.11780972450961724,-0.46469391334349025,0.10362892433716332,-1.78,-1.28,8.1,0.31540233,0.15004578,-0.9370206,0.39607978,-0.9182161
9.5718,455,0.13192235,0.20095149,0.72864085,-2.0233207,0.874369,0.5236,0.5236,0.0,0.0,-0.18714565,0.05522331,0.69029135,1.2946798,-0.46172822,-0.5275781,-0.7673864,0.0,-0.0959233,-0.0959233,0.0,0.0,0.0,0.0,-1.8465234,0.0,-0.6714631,-1.8944851,0.407674,0.49485093,0.6487575,-0.71668756,0.7239756,-0.5251947,-0.41173384,0.118120834,-0.01881238,0.09987736,-0.4979286,1.376946,-0.12281887,0.3526223,-0.34164774,0.12061273,0.18288937,0.7160281,-1.3883061,0.61310136,0.5236,0.5236,0.0,0.0,-0.12818214,0.27858227,0.9007953,1.4465533,-0.82421196,0.13181,-0.00807,0.75858,0.00269,-0.00538,-0.3766,0.44384999999999997,0.11298,-0.15871000000000002,0.01076,0.19322033898305085,-0.6067796610169491,0.5966101694915255,1.0,-1.0,0.7016949152542373,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.3294308963139297,-0.5672320068981571,-0.037088246604879506,-2.56,-2.67,7.97,0.3050471,0.1550741,-0.93962663,0.5971586,-0.8021232
9.5956,456,0.13345633,0.20708741,0.73017484,-2.0248547,0.8145438,0.5236,0.5236,0.0,0.0,-0.19634955,0.12578642,0.6826215,1.3284273,-0.50621367,-0.23980825,-0.28776988,0.0,-0.07194247,-0.93525213,0.0,0.0,0.0,0.0,-2.2781782,0.6235014,-0.57553977,-1.366907,-0.04796165,0.53155434,0.5940758,-0.5869629,0.53459287,-0.43664768,-0.36050662,0.09835216,-0.03250949,0.16977969,-0.47241917,1.3929518,-0.24788818,0.7102468,-0.2798754,0.12978859,0.16921896,0.7484593,-1.4356518,0.6352381,0.5236,0.5236,0.0,0.0,-0.121804796,0.33783796,0.869528,1.5429534,-0.80876887,0.33625,0.27976,0.41964,0.00269,-0.08339,-0.6240800000000001,0.18561,0.00269,-0.36046,0.1076,-0.07005649717514124,0.062146892655367235,0.17740112994350282,1.0,-1.0,-0.7401129943502824,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.23234695667174513,-0.33488505022641196,0.24870941840919195,-2.21,-2.05,6.4,0.2949923,0.15923458,-0.94213796,0.76604444,-0.64278764
9.6118,457,0.13345633,0.20248546,0.73017484,-2.0263886,0.76852435,0.5236,0.5236,0.0,0.0,-0.17027187,0.17794177,0.7025632,1.3775147,-0.55683506,-0.0959233,-0.07194247,0.0,-0.04796165,-1.7026385,0.0,0.0,0.0,0.0,-1.8225427,1.3429261,-0.35971236,-0.4796165,-0.6474822,0.5108366,0.60895234,-0.36340457,0.20682718,-0.37083805,-0.36049655,0.024085823,0.020985126,0.2659675,-0.44346786,1.2551917,-0.47274676,0.799149,-0.14211787,0.12460915,0.17293808,0.8043489,-1.5175933,0.6516905,0.5236,0.5236,0.0,0.0,-0.11456697,0.30339792,0.8133133,1.6393534,-0.7743295,-0.42771,0.41964,-0.13988,0.0,-0.00807,-0.33625,0.19368000000000002,0.43309,-0.0269,-0.21788999999999997,-1.0,1.0,-0.992090395480226,-0.0711864406779661,1.0,-1.0,1.0,-1.0,-1.0,-0.2768361581920904,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.4559672670835186,-0.002181661564992912,0.2181661564992912,-3.55,-4.33,5.48,0.2920002,0.151105,-0.9444063,0.89363265,-0.4487992
9.6357,458,0.1349903,0.19788352,0.7485826,-2.0217867,0.7071651,0.5236,0.5236,0.0,0.0,-0.13038836,0.25003886,0.7501166,1.4542137,-0.6289321,0.0,0.0,0.0959233,-0.023980824,-2.3741016,0.0,0.0,0.0,0.0,-0.3836932,2.3980825,0.28776988,1.1510795,-1.7985618,0.49763322,0.41384953,-0.16191497,-0.17764162,-0.26028413,-0.39879316,-0.02905401,0.096307665,0.2687219,-0.45077905,1.1874151,-0.76345676,0.75400335,-0.035777748,0.121308304,0.12416238,0.85472125,-1.6137104,0.679329,0.5236,0.5236,0.0,0.0,-0.116394766,0.28645378,0.7406358,1.7357534,-0.74774444,0.11835999999999999,0.25286,-0.11567,0.0,-0.34701,0.00269,-0.09146,0.16947,-0.06994,0.25824,0.20451977401129945,0.12203389830508475,-0.655367231638418,1.0,-0.5502824858757062,-0.0847457627118644,0.24293785310734464,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.7551467290367975,0.39051742013373125,0.27379852640661045,-1.98,-0.69,6.4,0.29778978,0.13257763,-0.94538057,0.9730449,-0.23061587
9.6515,459,0.13192235,0.19481556,0.77926224,-2.0049129,0.6795535,0.5236,0.5236,0.0,0.0,-0.11658254,0.28378645,0.7853982,1.5263109,-0.6826215,0.023980824,-0.07194247,0.3836932,0.04796165,-2.4940057,0.0,0.0,0.0,0.0,0.551559,2.7577949,0.91127133,2.2781782,-2.4700248,0.30617872,0.25633296,0.060052242,-0.51096684,-0.16376728,-0.3828852,-0.09980312,0.014178187,0.0103513785,-0.32875672,1.0542245,-0.74539393,0.59123343,-0.13125028,0.07344468,0.08478324,0.91021305,-1.6970417,0.7034582,0.5236,0.5236,0.0,0.0,-0.08588918,0.25315613,0.7451515,1.7478083,-0.7716126,0.33087,0.49227,-0.14257,0.36046,0.35239,0.48151,-0.44384999999999997,-0.44115999999999994,-0.00269,-0.24478999999999998,0.23163841807909605,1.0,-1.0,-1.0,1.0,0.6045197740112994,-0.6576271186440678,-1.0,-1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0802143022207416,0.37088246604879505,0.35452000431134817,-3.05,-3.47,5.99,0.30499235,0.09486384,-0.9476183,1.0,0.0
9.6737,460,0.1196505,0.17794177,0.82681566,-1.9865052,0.6780195,0.5236,0.5236,0.0,0.0,-0.11811652,0.29912627,0.77926224,1.6076119,-0.719437,-0.04796165,-0.1918466,0.91127133,0.407674,-2.1342933,0.0,0.0,0.0,0.0,0.93525213,2.4700248,1.366907,3.2134304,-2.7577949,0.18006954,0.17397645,0.2122376,-0.60636884,-0.22001484,-0.340202,-0.18676104,-0.026233463,-0.25920734,-0.17174837,0.862486,-0.76316553,0.50588816,-0.16123728,0.041917384,0.06419411,0.9482594,-1.7208923,0.6893963,0.5236,0.5236,0.0,0.0,-0.04663709,0.2052215,0.74070865,1.726472,-0.7791093,0.14257,0.54876,-0.00269,0.0,0.00269,-0.56221,-0.99261,0.061869999999999994,-0.02152,0.00269,0.5435028248587571,0.8124293785310734,-0.9988700564971752,1.0,1.0,-0.21468926553672316,-0.5796610169491525,0.11638418079096045,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.366011967234813,0.11671889372712078,0.5115996369908378,-1.5,-1.95,6.98,0.3090918,0.049985144,-0.94971776,0.9730449,0.23061587
9.6956,461,0.09050487,0.14879614,0.8851069,-1.9819032,0.6964273,0.5236,0.5236,0.0,0.0,-0.11044662,0.29759228,0.7577865,1.6904469,-0.7363108,-0.35971236,-0.45563567,1.6067152,0.5995206,-1.1990412,0.0,0.0,0.0,0.0,0.69544387,1.7266194,0.8872905,3.669066,-2.3501208,0.12800555,0.2495445,0.34098214,-0.5872333,-0.4297107,-0.46727493,-0.20456782,-0.009196595,-0.41628033,-0.07202476,0.6070566,-0.7914036,0.47102392,-0.08842157,0.028901387,0.083086126,0.98044556,-1.7161083,0.63697237,0.5236,0.5236,0.0,0.0,-0.02170619,0.14136416,0.73364913,1.717756,-0.7609054,0.06994,0.00269,-0.05111,0.0,-0.00538,-0.61601,-1.1217300000000001,0.0,0.33625,0.00269,0.3129943502824859,1.0,-0.6757062146892655,1.0,-1.0,-0.3728813559322034,-0.8937853107344633,-0.7457627118644068,-0.8508474576271187,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.7998707911191525,0.19198621771937624,0.039269908169872414,-2.57,0.46,11.03,0.30916807,0.008162853,-0.95097244,0.89363265,0.4487992
9.7116,462,0.06749515,0.13192235,0.9280584,-1.9849712,0.7071651,0.5236,0.5236,0.0,0.0,-0.09203885,0.2791845,0.73937875,1.7318643,-0.73937875,-0.6714631,-0.6714631,2.0623507,0.5995206,-0.3836932,0.0,0.0,0.0,0.0,0.4796165,0.8633097,0.1918466,3.7170277,-1.774581,0.10752067,0.3357244,0.35568553,-0.42983228,-0.59031826,-0.56330395,-0.17101654,0.013802454,-0.52229047,-0.052604362,0.42850333,-0.7791128,0.37634408,-0.085706174,0.023780167,0.1046311,0.9841214,-1.6767582,0.5968205,0.5236,0.5236,0.0,0.0,-0.01685109,0.09672584,0.7367218,1.6940861,-0.76022655,0.52186,-0.23134,0.07801000000000001,0.0538,-0.19637000000000002,-0.34163,-0.807,0.04304,0.58373,0.01345,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.7401129943502824,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.7169676516494217,0.5170537909033202,-0.3316125578789226,-4.35,1.52,10.94,0.31614816,-0.022436323,-0.94844455,0.76604444,0.64278764
9.7356,463,0.04141748,0.13038836,0.9679419,-1.9972429,0.70102924,0.5236,0.5236,0.0,0.0,-0.06289321,0.24850489,0.72403896,1.7610099,-0.7363108,-1.0551562,-0.8393288,2.302159,0.1918466,0.21582742,0.0,0.0,0.0,0.0,0.5995206,-0.07194247,-0.6235014,3.2134304,-0.91127133,0.08822255,0.46372318,0.32719645,-0.22276318,-0.7924712,-0.5580006,-0.12187519,0.08439636,-0.5435381,-0.034770437,0.17434675,-0.76173306,0.419025,-0.026305974,0.018955637,0.1366308,0.9769991,-1.6249908,0.54628223,0.5236,0.5236,0.0,0.0,-0.012392609,0.033186685,0.74106675,1.7047563,-0.74537647,0.09684000000000001,0.50034,0.25824,0.2152,-0.00269,-0.15602000000000002,-1.05448,0.07532,0.41964,0.03497,-0.04406779661016949,0.26666666666666666,-0.3423728813559322,1.0,-1.0,-0.28926553672316385,-0.8293785310734463,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.4505131131710363,0.7864889941799447,-0.9261153343394911,-3.7,-2.08,10.74,0.3306205,-0.040817346,-0.9428807,0.5971586,0.8021232
9.7536,464,0.030679615,0.1349903,0.98481566,-2.0064468,0.6964273,0.5236,0.5236,0.0,0.0,-0.04295146,0.22702916,0.717903,1.7656119,-0.7363108,-1.1510795,-0.6474822,2.1342933,-0.07194247,0.23980825,0.0,0.0,0.0,0.0,0.8393288,-0.6474822,-0.7434055,2.4700248,-0.407674,0.07383469,0.30874643,0.24864724,0.16525799,-0.9021283,-0.57097924,-0.07460314,0.13677447,-0.6066235,-0.1134747,0.0037097037,-0.69547975,0.4046818,0.011596471,0.015358672,0.09788661,0.9573618,-1.5285908,0.51886797,0.5236,0.5236,0.0,0.0,-0.032068674,-0.009472574,0.7576301,1.7011704,-0.7359009,0.65636,0.00538,0.16947,0.17485,-0.00269,-0.09415,-0.99261,0.00269,0.09684000000000001,0.0,0.5288135593220339,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.4341506514335895,0.7995789635699021,-0.8344855486097887,-4.08,5.0,13.28,0.34576613,-0.042838275,-0.9373423,0.39607978,0.9182161
9.7759,465,0.023009712,0.14879614,0.98481566,-2.0141168,0.6810875,0.5236,0.5236,0.0,0.0,-0.027611654,0.1840777,0.7102331,1.7625439,-0.7347768,-0.959233,-0.1918466,1.5347728,-0.33573154,-0.04796165,0.0,0.0,0.0,0.0,1.0311754,-1.1510795,-0.6235014,1.3189453,-0.0959233,0.08434515,0.19510189,0.14041422,0.45876458,-0.9002533,-0.44126618,-0.0008751564,0.19071116,-0.5789107,-0.15547511,-0.09920601,-0.6132603,0.4280622,0.17266576,0.017986286,0.06947547,0.9303036,-1.4546089,0.5193367,0.5236,0.5236,0.0,0.0,-0.042568777,-0.0352015,0.77818495,1.7070155,-0.69563353,0.10491,0.11028999999999999,0.40619,0.11028999999999999,-0.00269,-0.048420000000000005,-0.65636,0.040350000000000004,0.71823,0.0,0.11977401129943503,1.0,0.1536723163841808,1.0,-1.0,0.1152542372881356,-1.0,1.0,0.8271186440677966,-0.8949152542372881,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.6904958853202566,0.6370451769779303,-0.6250460383704692,-2.51,4.28,13.5,0.35922107,-0.030615434,-0.9327502,0.17364818,0.9848077
